observableId	preequilibrationConditionId	simulationConditionId	simulation	time	observableParameters	noiseParameters
observable_CISRNA_foldA		model1_data3	2.1214218629519	240	scale_CISRNA_foldA	sd_RNA_fold
observable_CISRNA_foldA		model1_data3	2.17963193010758	360	scale_CISRNA_foldA	sd_RNA_fold
observable_CISRNA_foldB		model1_data3	1.02863194089407	15	scale_CISRNA_foldB	sd_RNA_fold
observable_CISRNA_foldB		model1_data3	1.89260042213709	30	scale_CISRNA_foldB	sd_RNA_fold
observable_CISRNA_foldB		model1_data3	5.09758261470648	60	scale_CISRNA_foldB	sd_RNA_fold
observable_CISRNA_foldB		model1_data3	3.37720146036166	120	scale_CISRNA_foldB	sd_RNA_fold
observable_CISRNA_foldB		model1_data3	2.09936696807958	360	scale_CISRNA_foldB	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	1.01811040200202	15	scale_CISRNA_foldC	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	1.56459157036835	30	scale_CISRNA_foldC	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	3.59182109460829	60	scale_CISRNA_foldC	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	2.50363799108913	120	scale_CISRNA_foldC	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	1.6610624439745	240	scale_CISRNA_foldC	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	1.6953764613208	360	scale_CISRNA_foldC	sd_RNA_fold
observable_pEpoR_au		model1_data1	0.00439139979176	0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.955861729476493	5	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.876482504180675	10	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.367563240539424	20	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.182083057156832	40	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.130059877662994	60	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.110868504932283	80	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.103514887130202	100	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.101187685560488	120	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.101109042101272	140	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.101969034837156	160	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.103109186940223	180	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.105113759782281	220	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.105797121706598	240	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data10	0.131027220039867	0	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data10	0.454869164283614	5	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data10	0.487061113629014	10	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data10	0.223103746128609	60	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data10	0.197660798494035	120	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data11	0.056711915846359	0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data11	2.223173477413	10	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data11	0.368899283553311	60	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data11	0.297174584920429	120	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data12	0.056711915846359	0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data12	0.413443627292573	10	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data12	0.149904212037119	60	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data12	0.124010749093901	120	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data13	0.0313272267618	0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data13	0.926248277069021	5	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data13	0.851586842594397	10	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data13	0.254176409456357	30	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data13	0.149526778233151	60	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data14	0.0313272267618	0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data14	0.628392073421785	5	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data14	0.290037526763026	10	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data14	0.113125831542306	30	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data14	0.075823140597066	60	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data15	0.878848420519503	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data15	0.878848420519503	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data15	0.878848420519503	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data16	0.73733824209007	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data16	0.73733824209007	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data16	0.73733824209007	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data17	0.563000112212719	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data17	0.563000112212719	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data17	0.563000112212719	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data18	0.162947405142751	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data18	0.162947405142751	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data18	0.162947405142751	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data19	0.043749699479112	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data19	0.043749699479112	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data19	0.043749699479112	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data20	0.805798663573558	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data20	0.805798663573558	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data20	0.805798663573558	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data21	0.497328128377671	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data21	0.497328128377671	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data21	0.497328128377671	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data22	0.928878426487697	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data22	0.928878426487697	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data22	0.928878426487697	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data23	0.57183275719414	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data23	0.57183275719414	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data23	0.57183275719414	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data24	0.358297481194708	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data24	0.358297481194708	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data24	0.358297481194708	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data25	0.213321876965153	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data25	0.213321876965153	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data25	0.213321876965153	30	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.01884023608186	0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.818713647295732	5	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.751981843122798	10	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.218021086601496	30	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.124486067529095	60	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.104500414819297	90	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.100214056026744	120	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.100454059682774	150	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.101829406306526	180	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.01884023608186	0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.818715935506437	5	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.752685298593543	10	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.256938585015782	30	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.179651771707745	60	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.154639565540786	90	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.143060914643406	120	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.136925481722659	150	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.133450171389978	180	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.064550876999227	0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.064550876999227	0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.164640356774454	0.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.360641664999255	1	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.556607152525583	1.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.708671325637984	2	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.846590039917569	3	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.825017526545693	4	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.741486663204488	5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.653362978628333	6	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.548999900549647	7.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.476188241589544	9	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.423221665570069	10.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.382295446652041	12	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.349234642660414	13.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.321735349375623	15	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.298412293378112	16.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.278361958751722	18	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.255656987391068	20	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.23661605310501	22	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.213354097943626	25	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.194946827223102	28	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.180194243643	31	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.164766171450189	35	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.150391254838664	40	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.139813253234763	45	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.131868870777052	50	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.121083641948795	60	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.117379693944361	65	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.114437466431472	70	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data7	0.030210854748484	0	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data7	0.960419433772019	10	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data7	0.164254070692721	60	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data7	0.133457791893631	120	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data8	0.030210854748484	0	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data8	0.652238772340193	10	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au
