observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	datasetId
Bacnorm		typeIDwt_ExpID4	0.000789012	270		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002502308	275		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000608677	280		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002254339	285		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001307514	290		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001826016	295		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001104624	300		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001961267	305		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000315612	310		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001623114	315		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001871094	320		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001803473	325		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000428332	330		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001735838	335		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001961275	340		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001442768	345		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000698839	350		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001284964	355		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002682658	360		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002028896	365		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001036986	370		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001465327	375		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001532953	380		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001690755	385		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000766478	390		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001578025	395		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001690757	400		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002073989	405		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001262427	410		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.0	415		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001510401	420		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001014447	425		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001037001	430		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00146531	435		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00232196	440		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001532946	445		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001239881	450		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001397682	455		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000879187	460		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001104629	465		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000743931	470		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00187109	475		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	6.76e-05	480		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000405785	485		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001690749	490		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000991912	495		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001239876	500		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000924276	505		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001104627	510		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001690747	515		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000270521	520		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001104629	525		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001284977	530		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001397692	535		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001217341	540		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00087919	545		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001217338	550		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001014451	555		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001149708	560		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000834108	565		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000405777	570		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.0	575		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001826004	580		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001059537	585		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001735835	590		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00166821	595		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.0	600		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00175838	605		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000586135	610		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001307509	615		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001871102	620		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001307514	625		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000631207	630		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001487862	635		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001600582	640		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001600574	645		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001758385	650		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000270523	655		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001578034	660		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00139769	665		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001194805	670		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000879192	675		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001127173	680		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000653763	685		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001262422	690		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000834099	695		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00164567	700		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000924284	705		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000247972	710		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001104624	715		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001532953	720		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000721394	725		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001239876	730		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000834101	735		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00069885	740		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001330053	745		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001217346	750		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00110463	755		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001352602	760		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000856646	765		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001284974	770		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001397694	775		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000202897	780		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001555493	785		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001465317	790		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001149718	795		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000541048	800		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.0016682	805		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001307517	810		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001352608	815		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001239889	820		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001284969	825		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.0	830		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00155549	835		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001036986	840		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001014456	845		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001983816	850		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001600571	855		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001893634	860		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001375144	865		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001082073	870		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001487855	875		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002006349	880		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002028901	885		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001172262	890		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001803469	895		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002006359	900		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.000856641	905		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001059538	910		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002231798	915		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001330061	920		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002569941	925		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00261503	930		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001194795	935		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001938728	940		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002096526	945		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002389602	950		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00184856	955		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001826011	960		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00245723	965		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001893647	970		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001600577	975		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002006363	980		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001510406	985		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001758382	990		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001465312	995		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002502301	1000		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001623118	1005		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.003043357	1010		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002006349	1015		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.001916193	1020		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002817918	1025		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.003742202	1030		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.002592479	1035		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.003787283	1040		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.003899993	1045		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.003561856	1050		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.003606926	1055		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.003065897	1060		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.004125434	1065		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.004305784	1070		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.004756645	1075		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.004621392	1080		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.005320219	1085		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.005342776	1090		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.005771094	1095		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.006041622	1100		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.005928901	1105		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.006244512	1110		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.006244502	1115		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.006808091	1120		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.00800289	1125		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.007574561	1130		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.008183237	1135		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.008521386	1140		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.008386123	1145		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.01075318	1150		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.010730628	1155		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.011384395	1160		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.013232944	1165		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.012263575	1170		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.013976867	1175		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.014630632	1180		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.015735254	1185		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.016321379	1190		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.01753872	1195		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.018620795	1200		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.020131195	1205		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.01988322	1210		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.022813855	1215		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.023805768	1220		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.025406342	1225		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.025654323	1230		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.027841015	1235		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.029576862	1240		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.030591306	1245		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.033567035	1250		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.034401133	1255		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.037286685	1260		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.039067611	1265		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.040916156	1270		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.042877422	1275		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.044072231	1280		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.046191294	1285		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.048378001	1290		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.052435806	1295		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.054239282	1300		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.056516149	1305		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.057891291	1310		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.061949103	1315		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.064496499	1320		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.066728292	1325		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.068847366	1330		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.070177414	1335		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.074325398	1340		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.076737526	1345		sd_Bacnorm	typeIDwt_ExpID4
Bacnorm		typeIDwt_ExpID4	0.078338097	1350		sd_Bacnorm	typeIDwt_ExpID4
