observableId	preequilibrationConditionId	simulationConditionId	simulation	time	observableParameters	noiseParameters
Ca		model1_data1	0.4938649792440846	4.15068295687347	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4990417793322573	4.2209355657381495	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.508498063539649	4.30121302925336	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5037023495720044	4.37016830398679	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.49621247039046373	4.42111815350477	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.488988043981403	4.52175983156497	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4990281168515092	4.58796318541395	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5146212167651262	4.66945935674941	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5064769478238559	4.727171069012059	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4938674278663295	4.78311368927756	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4831010099429075	4.846958253797	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4846338546802762	4.934705216855731	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4906839665969087	4.95373278411399	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5274959271097128	5.02457509031105	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5286472093416511	5.029764426836031	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.507288934777409	5.116921692562389	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.48567585351295667	5.18159183334716	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.448144293571048	5.293437760722661	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.3922069026706678	5.34973419938759	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.3620907708330208	5.42482232637782	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.36420766806193955	5.51268722890303	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.36809612233111527	5.60373649702312	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.37213946726888103	5.6913655206153795	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.3752027791436781	5.7529692352717605	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.37832964872567243	5.81127064486679	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.38292966401102124	5.888127863854169	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.38676062112097165	5.94371666572024	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.3983243779090126	6.06562676090176	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4020221646466244	6.09157344352665	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4397741048206385	6.188676937592549	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.6525060848079596	6.235970663649749	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.9298196677412385	6.347344833159339	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.7102419434764068	6.454355242409281	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.6670374608335393	6.48875425346502	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.6050025738228778	6.559714499128559	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5648948572148401	6.6265075503099204	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5404816975550889	6.68056313911178	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5193271598936559	6.743346248432929	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5090510217179223	6.78438918276686	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4973117678423154	6.85523148896392	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4939292972928789	6.90677103581429	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.49973753885711203	6.988856904482139	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5084580093205262	7.08273671979767	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5050002066147531	7.12342583573216	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4940590190289054	7.200047175786589	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4890131354582619	7.25752300911629	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4888576153044928	7.28056051823475	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.49211496349918366	7.31830114750733	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4959427513038512	7.33839016996388	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5145180049730835	7.424721859424889	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5142282047310007	7.4423341530854294	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5006332780102049	7.51577112754498	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4901101802791863	7.56495188506581	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.48105393651208966	7.63143043100323	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5025965466810818	7.74032787171681	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5179856867808789	7.7655276043873505	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5208865743682554	7.844271854838361	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.48502418593282864	7.94691850382867	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.47939598123961435	7.96736134468464	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.453347800311914	8.04732430295591	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.4086585682373188	8.09839209194037	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.36216360887219606	8.18554935766672	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.3623417952476465	8.22395831058266	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.365282950241531	8.30175904530186	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.36924305622115144	8.39233655555604	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.37336105374348433	8.4794938212824	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.3780798094853833	8.56983545260362	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.382402350539302	8.64291860866375	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.3993917684919793	8.836732465240619	0.300763662073359;0.658073142979721	0.104922918935031
Ca		model1_data1	0.5363318860903317	8.98384229309268	0.300763662073359;0.658073142979721	0.104922918935031
