conditionId	targetId	targetValue
model1_data80	Fsk_level	0.0
model1_data81	Fsk_level	0.0
model1_data82	Fsk_level	10.0
model1_data83	Fsk_level	10.0
model1_data84	Fsk_level	10.0
model1_data85	Fsk_level	10.0
model1_data86	Fsk_level	10.0
model1_data87	Fsk_level	10.0
model1_data88	Fsk_level	10.0
model1_data89	Fsk_level	10.0
model1_data90	Fsk_level	10.0
model1_data91	Fsk_level	10.0
model1_data92	Fsk_level	10.0
model1_data93	Fsk_level	10.0
model1_data94	Fsk_level	10.0
model1_data95	Fsk_level	10.0
model1_data96	Fsk_level	10.0
model1_data97	Fsk_level	10.0
model1_data98	Fsk_level	10.0
model1_data99	Fsk_level	10.0
model1_data100	Fsk_level	10.0
model1_data101	Fsk_level	10.0
model1_data102	Fsk_level	10.0
model1_data103	Fsk_level	10.0
model1_data104	Fsk_level	10.0
model1_data105	Fsk_level	10.0
model1_data106	Fsk_level	10.0
model1_data107	Fsk_level	10.0
model1_data108	Fsk_level	10.0
model1_data109	Fsk_level	10.0
model1_data110	Fsk_level	0.0
model1_data111	Fsk_level	1.0
model1_data112	Fsk_level	3.0
model1_data113	Fsk_level	10.0
model1_data114	Fsk_level	0.0
model1_data115	Fsk_level	3.0
model1_data116	Fsk_level	3.0
model1_data117	Fsk_level	3.0
model1_data118	Fsk_level	0.0
model1_data119	Fsk_level	10.0
model1_data120	Fsk_level	0.0
model1_data121	Fsk_level	0.0
model1_data122	Fsk_level	10.0
model1_data123	Fsk_level	0.0
model1_data1	Fsk_time	0.0
model1_data2	Fsk_time	0.0
model1_data3	Fsk_time	0.0
model1_data4	Fsk_time	0.0
model1_data5	Fsk_time	0.0
model1_data6	Fsk_time	0.0
model1_data7	Fsk_time	0.0
model1_data8	Fsk_time	0.0
model1_data9	Fsk_time	0.0
model1_data10	Fsk_time	0.0
model1_data11	Fsk_time	0.0
model1_data12	Fsk_time	0.0
model1_data13	Fsk_time	0.0
model1_data14	Fsk_time	0.0
model1_data15	Fsk_time	0.0
model1_data16	Fsk_time	0.0
model1_data17	Fsk_time	0.0
model1_data18	Fsk_time	0.0
model1_data19	Fsk_time	0.0
model1_data20	Fsk_time	0.0
model1_data21	Fsk_time	0.0
model1_data22	Fsk_time	0.0
model1_data23	Fsk_time	0.0
model1_data24	Fsk_time	0.0
model1_data25	Fsk_time	60.0
model1_data26	Fsk_time	60.0
model1_data27	Fsk_time	60.0
model1_data28	Fsk_time	60.0
model1_data29	Fsk_time	60.0
model1_data30	Fsk_time	60.0
model1_data31	Fsk_time	60.0
model1_data32	Fsk_time	60.0
model1_data33	Fsk_time	60.0
model1_data34	Fsk_time	60.0
model1_data35	Fsk_time	60.0
model1_data36	Fsk_time	60.0
model1_data37	Fsk_time	60.0
model1_data38	Fsk_time	60.0
model1_data39	Fsk_time	60.0
model1_data40	Fsk_time	60.0
model1_data41	Fsk_time	60.0
model1_data42	Fsk_time	60.0
model1_data43	Fsk_time	60.0
model1_data44	Fsk_time	60.0
model1_data45	Fsk_time	60.0
model1_data46	Fsk_time	60.0
model1_data47	Fsk_time	60.0
model1_data48	Fsk_time	60.0
model1_data49	Fsk_time	0.0
model1_data50	Fsk_time	0.0
model1_data51	Fsk_time	10.0
model1_data52	Fsk_time	10.0
model1_data53	Fsk_time	0.0
model1_data54	Fsk_time	0.0
model1_data55	Fsk_time	0.0
model1_data56	Fsk_time	0.0
model1_data57	Fsk_time	0.0
model1_data58	Fsk_time	0.0
model1_data59	Fsk_time	0.0
model1_data60	Fsk_time	0.0
model1_data61	Fsk_time	0.0
model1_data62	Fsk_time	0.0
model1_data63	Fsk_time	0.0
model1_data64	Fsk_time	0.0
model1_data65	Fsk_time	0.0
model1_data66	Fsk_time	0.0
model1_data67	Fsk_time	0.0
model1_data68	Fsk_time	0.0
model1_data69	Fsk_time	0.0
model1_data70	Fsk_time	0.0
model1_data71	Fsk_time	0.0
model1_data72	Fsk_time	0.0
model1_data73	Fsk_time	0.0
model1_data74	Fsk_time	0.0
model1_data75	Fsk_time	0.0
model1_data76	Fsk_time	0.0
model1_data77	Fsk_time	0.0
model1_data78	Fsk_time	0.0
model1_data79	Fsk_time	0.0
model1_data80	Fsk_time	0.0
model1_data81	Fsk_time	0.0
model1_data82	Fsk_time	30.0
model1_data83	Fsk_time	30.0
model1_data84	Fsk_time	30.0
model1_data85	Fsk_time	30.0
model1_data86	Fsk_time	30.0
model1_data87	Fsk_time	30.0
model1_data88	Fsk_time	30.0
model1_data89	Fsk_time	30.0
model1_data90	Fsk_time	30.0
model1_data91	Fsk_time	30.0
model1_data92	Fsk_time	30.0
model1_data93	Fsk_time	30.0
model1_data94	Fsk_time	30.0
model1_data95	Fsk_time	30.0
model1_data96	Fsk_time	30.0
model1_data97	Fsk_time	30.0
model1_data98	Fsk_time	30.0
model1_data99	Fsk_time	30.0
model1_data100	Fsk_time	30.0
model1_data101	Fsk_time	30.0
model1_data102	Fsk_time	30.0
model1_data103	Fsk_time	30.0
model1_data104	Fsk_time	30.0
model1_data105	Fsk_time	30.0
model1_data106	Fsk_time	30.0
model1_data107	Fsk_time	30.0
model1_data108	Fsk_time	30.0
model1_data109	Fsk_time	30.0
model1_data110	Fsk_time	0.0
model1_data111	Fsk_time	60.0
model1_data112	Fsk_time	60.0
model1_data113	Fsk_time	60.0
model1_data114	Fsk_time	0.0
model1_data115	Fsk_time	60.0
model1_data116	Fsk_time	60.0
model1_data117	Fsk_time	60.0
model1_data118	Fsk_time	0.0
model1_data119	Fsk_time	0.0
model1_data120	Fsk_time	0.0
model1_data121	Fsk_time	0.0
model1_data122	Fsk_time	0.0
model1_data123	Fsk_time	0.0
model1_data1	H89_level	0.0
model1_data2	H89_level	0.0
model1_data3	H89_level	0.0
model1_data4	H89_level	0.0
model1_data5	H89_level	0.0
model1_data6	H89_level	0.0
model1_data7	H89_level	0.0
model1_data8	H89_level	0.0
model1_data9	H89_level	0.0
model1_data10	H89_level	0.0
model1_data11	H89_level	0.0
model1_data12	H89_level	0.0
model1_data13	H89_level	0.0
model1_data14	H89_level	0.0
model1_data15	H89_level	0.0
model1_data16	H89_level	0.0
model1_data17	H89_level	0.0
model1_data18	H89_level	0.0
model1_data19	H89_level	0.0
model1_data20	H89_level	0.0
model1_data21	H89_level	0.0
model1_data22	H89_level	0.0
model1_data23	H89_level	0.0
model1_data24	H89_level	0.0
model1_data25	H89_level	0.0
model1_data26	H89_level	0.0
model1_data27	H89_level	0.0
model1_data28	H89_level	0.0
model1_data29	H89_level	0.0
model1_data30	H89_level	0.0
model1_data31	H89_level	0.0
model1_data32	H89_level	0.0
model1_data33	H89_level	0.0
model1_data34	H89_level	0.0
model1_data35	H89_level	0.0
model1_data36	H89_level	0.0
model1_data37	H89_level	0.0
model1_data38	H89_level	0.0
model1_data39	H89_level	0.0
model1_data40	H89_level	0.0
model1_data41	H89_level	0.0
model1_data42	H89_level	0.0
model1_data43	H89_level	0.0
model1_data44	H89_level	0.0
model1_data45	H89_level	0.0
model1_data46	H89_level	0.0
model1_data47	H89_level	0.0
model1_data48	H89_level	0.0
model1_data49	H89_level	0.0
model1_data50	H89_level	0.0
model1_data51	H89_level	0.0
model1_data52	H89_level	0.0
model1_data53	H89_level	0.0
model1_data54	H89_level	0.0
model1_data55	H89_level	0.0
model1_data56	H89_level	0.0
model1_data57	H89_level	0.0
model1_data58	H89_level	0.0
model1_data59	H89_level	0.0
model1_data60	H89_level	0.0
model1_data61	H89_level	0.0
model1_data62	H89_level	0.0
model1_data63	H89_level	0.0
model1_data64	H89_level	0.0
model1_data65	H89_level	0.0
model1_data66	H89_level	0.0
model1_data67	H89_level	0.0
model1_data68	H89_level	0.0
model1_data69	H89_level	0.0
model1_data70	H89_level	0.0
model1_data71	H89_level	0.0
model1_data72	H89_level	0.0
model1_data73	H89_level	0.0
model1_data74	H89_level	0.0
model1_data75	H89_level	0.0
model1_data76	H89_level	0.0
model1_data77	H89_level	0.0
model1_data78	H89_level	0.0
model1_data79	H89_level	0.0
model1_data80	H89_level	0.0
model1_data81	H89_level	0.0
model1_data82	H89_level	0.0
model1_data83	H89_level	0.0
model1_data84	H89_level	0.0
model1_data85	H89_level	0.0
model1_data86	H89_level	0.0
model1_data87	H89_level	0.0
model1_data88	H89_level	0.0
model1_data89	H89_level	0.0
model1_data90	H89_level	0.0
model1_data91	H89_level	0.0
model1_data92	H89_level	0.0
model1_data93	H89_level	0.0
model1_data94	H89_level	0.0
model1_data95	H89_level	0.0
model1_data96	H89_level	0.0
model1_data97	H89_level	0.0
model1_data98	H89_level	0.0
model1_data99	H89_level	0.0
model1_data100	H89_level	0.0
model1_data101	H89_level	0.0
model1_data102	H89_level	0.0
model1_data103	H89_level	0.0
model1_data104	H89_level	0.0
model1_data105	H89_level	0.0
model1_data106	H89_level	0.0
model1_data107	H89_level	0.0
model1_data108	H89_level	0.0
model1_data109	H89_level	0.0
model1_data110	H89_level	0.0
model1_data111	H89_level	0.0
model1_data112	H89_level	0.0
model1_data113	H89_level	0.0
model1_data114	H89_level	25.0
model1_data115	H89_level	4.0
model1_data116	H89_level	10.0
model1_data117	H89_level	25.0
model1_data118	H89_level	0.0
model1_data119	H89_level	0.0
model1_data120	H89_level	0.0
model1_data121	H89_level	0.0
model1_data122	H89_level	0.0
model1_data123	H89_level	0.0
model1_data1	H89_time	0.0
model1_data2	H89_time	0.0
model1_data3	H89_time	0.0
model1_data4	H89_time	0.0
model1_data5	H89_time	0.0
model1_data6	H89_time	0.0
model1_data7	H89_time	0.0
model1_data8	H89_time	0.0
model1_data9	H89_time	0.0
model1_data10	H89_time	0.0
model1_data11	H89_time	0.0
model1_data12	H89_time	0.0
model1_data13	H89_time	0.0
model1_data14	H89_time	0.0
model1_data15	H89_time	0.0
model1_data16	H89_time	0.0
model1_data17	H89_time	0.0
model1_data18	H89_time	0.0
model1_data19	H89_time	0.0
model1_data20	H89_time	0.0
model1_data21	H89_time	0.0
model1_data22	H89_time	0.0
model1_data23	H89_time	0.0
model1_data24	H89_time	0.0
model1_data25	H89_time	0.0
model1_data26	H89_time	0.0
model1_data27	H89_time	0.0
model1_data28	H89_time	0.0
model1_data29	H89_time	0.0
model1_data30	H89_time	0.0
model1_data31	H89_time	0.0
model1_data32	H89_time	0.0
model1_data33	H89_time	0.0
model1_data34	H89_time	0.0
model1_data35	H89_time	0.0
model1_data36	H89_time	0.0
model1_data37	H89_time	0.0
model1_data38	H89_time	0.0
model1_data39	H89_time	0.0
model1_data40	H89_time	0.0
model1_data41	H89_time	0.0
model1_data42	H89_time	0.0
model1_data43	H89_time	0.0
model1_data44	H89_time	0.0
model1_data45	H89_time	0.0
model1_data46	H89_time	0.0
model1_data47	H89_time	0.0
model1_data48	H89_time	0.0
model1_data49	H89_time	0.0
model1_data50	H89_time	0.0
model1_data51	H89_time	0.0
model1_data52	H89_time	0.0
model1_data53	H89_time	0.0
model1_data54	H89_time	0.0
model1_data55	H89_time	0.0
model1_data56	H89_time	0.0
model1_data57	H89_time	0.0
model1_data58	H89_time	0.0
model1_data59	H89_time	0.0
model1_data60	H89_time	0.0
model1_data61	H89_time	0.0
model1_data62	H89_time	0.0
model1_data63	H89_time	0.0
model1_data64	H89_time	0.0
model1_data65	H89_time	0.0
model1_data66	H89_time	0.0
model1_data67	H89_time	0.0
model1_data68	H89_time	0.0
model1_data69	H89_time	0.0
model1_data70	H89_time	0.0
model1_data71	H89_time	0.0
model1_data72	H89_time	0.0
model1_data73	H89_time	0.0
model1_data74	H89_time	0.0
model1_data75	H89_time	0.0
model1_data76	H89_time	0.0
model1_data77	H89_time	0.0
model1_data78	H89_time	0.0
model1_data79	H89_time	0.0
model1_data80	H89_time	0.0
model1_data81	H89_time	0.0
model1_data82	H89_time	0.0
model1_data83	H89_time	0.0
model1_data84	H89_time	0.0
model1_data85	H89_time	0.0
model1_data86	H89_time	0.0
model1_data87	H89_time	0.0
model1_data88	H89_time	0.0
model1_data89	H89_time	0.0
model1_data90	H89_time	0.0
model1_data91	H89_time	0.0
model1_data92	H89_time	0.0
model1_data93	H89_time	0.0
model1_data94	H89_time	0.0
model1_data95	H89_time	0.0
model1_data96	H89_time	0.0
model1_data97	H89_time	0.0
model1_data98	H89_time	0.0
model1_data99	H89_time	0.0
model1_data100	H89_time	0.0
model1_data101	H89_time	0.0
model1_data102	H89_time	0.0
model1_data103	H89_time	0.0
model1_data104	H89_time	0.0
model1_data105	H89_time	0.0
model1_data106	H89_time	0.0
model1_data107	H89_time	0.0
model1_data108	H89_time	0.0
model1_data109	H89_time	0.0
model1_data110	H89_time	0.0
model1_data111	H89_time	0.0
model1_data112	H89_time	0.0
model1_data113	H89_time	0.0
model1_data114	H89_time	0.0
model1_data115	H89_time	0.0
model1_data116	H89_time	0.0
model1_data117	H89_time	0.0
model1_data118	H89_time	0.0
model1_data119	H89_time	0.0
model1_data120	H89_time	0.0
model1_data121	H89_time	0.0
model1_data122	H89_time	0.0
model1_data123	H89_time	0.0
model1_data1	IBMX_level	0.0
model1_data2	IBMX_level	0.0
model1_data3	IBMX_level	0.0
model1_data4	IBMX_level	0.0
model1_data5	IBMX_level	0.0
model1_data6	IBMX_level	0.0
model1_data7	IBMX_level	0.0
model1_data8	IBMX_level	0.0
model1_data9	IBMX_level	0.0
model1_data10	IBMX_level	0.0
model1_data11	IBMX_level	0.0
model1_data12	IBMX_level	0.0
model1_data13	IBMX_level	0.0
model1_data14	IBMX_level	0.0
model1_data15	IBMX_level	0.0
model1_data16	IBMX_level	0.0
model1_data17	IBMX_level	0.0
model1_data18	IBMX_level	0.0
model1_data19	IBMX_level	0.0
model1_data20	IBMX_level	0.0
model1_data21	IBMX_level	0.0
model1_data22	IBMX_level	0.0
model1_data23	IBMX_level	0.0
model1_data24	IBMX_level	0.0
model1_data25	IBMX_level	0.0
model1_data26	IBMX_level	0.0
model1_data27	IBMX_level	0.0
model1_data28	IBMX_level	0.0
model1_data29	IBMX_level	0.0
model1_data30	IBMX_level	0.0
model1_data31	IBMX_level	0.0
model1_data32	IBMX_level	0.0
model1_data33	IBMX_level	0.0
model1_data34	IBMX_level	0.0
model1_data35	IBMX_level	0.0
model1_data36	IBMX_level	0.0
model1_data37	IBMX_level	0.0
model1_data38	IBMX_level	0.0
model1_data39	IBMX_level	0.0
model1_data40	IBMX_level	0.0
model1_data41	IBMX_level	0.0
model1_data42	IBMX_level	0.0
model1_data43	IBMX_level	0.0
model1_data44	IBMX_level	0.0
model1_data45	IBMX_level	0.0
model1_data46	IBMX_level	0.0
model1_data47	IBMX_level	0.0
model1_data48	IBMX_level	0.0
model1_data49	IBMX_level	0.0
model1_data50	IBMX_level	100.0
model1_data51	IBMX_level	0.0
model1_data52	IBMX_level	100.0
model1_data53	IBMX_level	0.0
model1_data54	IBMX_level	0.0
model1_data55	IBMX_level	0.0
model1_data56	IBMX_level	0.0
model1_data57	IBMX_level	0.0
model1_data58	IBMX_level	0.0
model1_data59	IBMX_level	0.0
model1_data60	IBMX_level	0.0
model1_data61	IBMX_level	0.0
model1_data62	IBMX_level	0.0
model1_data63	IBMX_level	0.0
model1_data64	IBMX_level	0.0
model1_data65	IBMX_level	0.0
model1_data66	IBMX_level	0.0
model1_data67	IBMX_level	0.0
model1_data68	IBMX_level	0.0
model1_data69	IBMX_level	0.0
model1_data70	IBMX_level	0.0
model1_data71	IBMX_level	0.0
model1_data72	IBMX_level	0.0
model1_data73	IBMX_level	0.0
model1_data74	IBMX_level	0.0
model1_data75	IBMX_level	0.0
model1_data76	IBMX_level	0.0
model1_data77	IBMX_level	0.0
model1_data78	IBMX_level	0.0
model1_data79	IBMX_level	0.0
model1_data80	IBMX_level	0.0
model1_data81	IBMX_level	0.0
model1_data82	IBMX_level	0.0
model1_data83	IBMX_level	0.0
model1_data84	IBMX_level	0.0
model1_data85	IBMX_level	0.0
model1_data86	IBMX_level	0.0
model1_data87	IBMX_level	0.0
model1_data88	IBMX_level	0.0
model1_data89	IBMX_level	0.0
model1_data90	IBMX_level	0.0
model1_data91	IBMX_level	0.0
model1_data92	IBMX_level	0.0
model1_data93	IBMX_level	0.0
model1_data94	IBMX_level	0.0
model1_data95	IBMX_level	0.0
model1_data96	IBMX_level	0.0
model1_data97	IBMX_level	0.0
model1_data98	IBMX_level	0.0
model1_data99	IBMX_level	0.0
model1_data100	IBMX_level	0.0
model1_data101	IBMX_level	0.0
model1_data102	IBMX_level	0.0
model1_data103	IBMX_level	0.0
model1_data104	IBMX_level	0.0
model1_data105	IBMX_level	0.0
model1_data106	IBMX_level	0.0
model1_data107	IBMX_level	0.0
model1_data108	IBMX_level	0.0
model1_data109	IBMX_level	0.0
model1_data110	IBMX_level	0.0
model1_data111	IBMX_level	0.0
model1_data112	IBMX_level	0.0
model1_data113	IBMX_level	0.0
model1_data114	IBMX_level	0.0
model1_data115	IBMX_level	0.0
model1_data116	IBMX_level	0.0
model1_data117	IBMX_level	0.0
model1_data118	IBMX_level	0.0
model1_data119	IBMX_level	0.0
model1_data120	IBMX_level	0.0
model1_data121	IBMX_level	0.0
model1_data122	IBMX_level	100.0
model1_data123	IBMX_level	0.0
model1_data1	IBMX_time	0.0
model1_data2	IBMX_time	0.0
model1_data3	IBMX_time	0.0
model1_data4	IBMX_time	0.0
model1_data5	IBMX_time	0.0
model1_data6	IBMX_time	0.0
model1_data7	IBMX_time	0.0
model1_data8	IBMX_time	0.0
model1_data9	IBMX_time	0.0
model1_data10	IBMX_time	0.0
model1_data11	IBMX_time	0.0
model1_data12	IBMX_time	0.0
model1_data13	IBMX_time	0.0
model1_data14	IBMX_time	0.0
model1_data15	IBMX_time	0.0
model1_data16	IBMX_time	0.0
model1_data17	IBMX_time	0.0
model1_data18	IBMX_time	0.0
model1_data19	IBMX_time	0.0
model1_data20	IBMX_time	0.0
model1_data21	IBMX_time	0.0
model1_data22	IBMX_time	0.0
model1_data23	IBMX_time	0.0
model1_data24	IBMX_time	0.0
model1_data25	IBMX_time	0.0
model1_data26	IBMX_time	0.0
model1_data27	IBMX_time	0.0
model1_data28	IBMX_time	0.0
model1_data29	IBMX_time	0.0
model1_data30	IBMX_time	0.0
model1_data31	IBMX_time	0.0
model1_data32	IBMX_time	0.0
model1_data33	IBMX_time	0.0
model1_data34	IBMX_time	0.0
model1_data35	IBMX_time	0.0
model1_data36	IBMX_time	0.0
model1_data37	IBMX_time	0.0
model1_data38	IBMX_time	0.0
model1_data39	IBMX_time	0.0
model1_data40	IBMX_time	0.0
model1_data41	IBMX_time	0.0
model1_data42	IBMX_time	0.0
model1_data43	IBMX_time	0.0
model1_data44	IBMX_time	0.0
model1_data45	IBMX_time	0.0
model1_data46	IBMX_time	0.0
model1_data47	IBMX_time	0.0
model1_data48	IBMX_time	0.0
model1_data49	IBMX_time	0.0
model1_data50	IBMX_time	0.0
model1_data51	IBMX_time	0.0
model1_data52	IBMX_time	0.0
model1_data53	IBMX_time	0.0
model1_data54	IBMX_time	0.0
model1_data55	IBMX_time	0.0
model1_data56	IBMX_time	0.0
model1_data57	IBMX_time	0.0
model1_data58	IBMX_time	0.0
model1_data59	IBMX_time	0.0
model1_data60	IBMX_time	0.0
model1_data61	IBMX_time	0.0
model1_data62	IBMX_time	0.0
model1_data63	IBMX_time	0.0
model1_data64	IBMX_time	0.0
model1_data65	IBMX_time	0.0
model1_data66	IBMX_time	0.0
model1_data67	IBMX_time	0.0
model1_data68	IBMX_time	0.0
model1_data69	IBMX_time	0.0
model1_data70	IBMX_time	0.0
model1_data71	IBMX_time	0.0
model1_data72	IBMX_time	0.0
model1_data73	IBMX_time	0.0
model1_data74	IBMX_time	0.0
model1_data75	IBMX_time	0.0
model1_data76	IBMX_time	0.0
model1_data77	IBMX_time	0.0
model1_data78	IBMX_time	0.0
model1_data79	IBMX_time	0.0
model1_data80	IBMX_time	0.0
model1_data81	IBMX_time	0.0
model1_data82	IBMX_time	0.0
model1_data83	IBMX_time	0.0
model1_data84	IBMX_time	0.0
model1_data85	IBMX_time	0.0
model1_data86	IBMX_time	0.0
model1_data87	IBMX_time	0.0
model1_data88	IBMX_time	0.0
model1_data89	IBMX_time	0.0
model1_data90	IBMX_time	0.0
model1_data91	IBMX_time	0.0
model1_data92	IBMX_time	0.0
model1_data93	IBMX_time	0.0
model1_data94	IBMX_time	0.0
model1_data95	IBMX_time	0.0
model1_data96	IBMX_time	0.0
model1_data97	IBMX_time	0.0
model1_data98	IBMX_time	0.0
model1_data99	IBMX_time	0.0
model1_data100	IBMX_time	0.0
model1_data101	IBMX_time	0.0
model1_data102	IBMX_time	0.0
model1_data103	IBMX_time	0.0
model1_data104	IBMX_time	0.0
model1_data105	IBMX_time	0.0
model1_data106	IBMX_time	0.0
model1_data107	IBMX_time	0.0
model1_data108	IBMX_time	0.0
model1_data109	IBMX_time	0.0
model1_data110	IBMX_time	0.0
model1_data111	IBMX_time	0.0
model1_data112	IBMX_time	0.0
model1_data113	IBMX_time	0.0
model1_data114	IBMX_time	0.0
model1_data115	IBMX_time	0.0
model1_data116	IBMX_time	0.0
model1_data117	IBMX_time	0.0
model1_data118	IBMX_time	0.0
model1_data119	IBMX_time	0.0
model1_data120	IBMX_time	0.0
model1_data121	IBMX_time	0.0
model1_data122	IBMX_time	0.0
model1_data123	IBMX_time	0.0
model1_data1	Rp8_Br_cAMPS_pAB_level	0.0
model1_data2	Rp8_Br_cAMPS_pAB_level	0.0
model1_data3	Rp8_Br_cAMPS_pAB_level	0.0
model1_data4	Rp8_Br_cAMPS_pAB_level	0.0
model1_data5	Rp8_Br_cAMPS_pAB_level	0.0
model1_data6	Rp8_Br_cAMPS_pAB_level	0.0
model1_data7	Rp8_Br_cAMPS_pAB_level	10.0
model1_data8	Rp8_Br_cAMPS_pAB_level	10.0
model1_data9	Rp8_Br_cAMPS_pAB_level	10.0
model1_data10	Rp8_Br_cAMPS_pAB_level	10.0
model1_data11	Rp8_Br_cAMPS_pAB_level	10.0
model1_data12	Rp8_Br_cAMPS_pAB_level	10.0
model1_data13	Rp8_Br_cAMPS_pAB_level	0.0
model1_data14	Rp8_Br_cAMPS_pAB_level	0.0
model1_data15	Rp8_Br_cAMPS_pAB_level	0.0
model1_data16	Rp8_Br_cAMPS_pAB_level	0.0
model1_data17	Rp8_Br_cAMPS_pAB_level	0.0
model1_data18	Rp8_Br_cAMPS_pAB_level	0.0
model1_data19	Rp8_Br_cAMPS_pAB_level	0.0
model1_data20	Rp8_Br_cAMPS_pAB_level	0.0
model1_data21	Rp8_Br_cAMPS_pAB_level	0.0
model1_data22	Rp8_Br_cAMPS_pAB_level	0.0
model1_data23	Rp8_Br_cAMPS_pAB_level	0.0
model1_data24	Rp8_Br_cAMPS_pAB_level	0.0
model1_data25	Rp8_Br_cAMPS_pAB_level	0.0
model1_data26	Rp8_Br_cAMPS_pAB_level	0.0
model1_data27	Rp8_Br_cAMPS_pAB_level	0.0
model1_data28	Rp8_Br_cAMPS_pAB_level	0.0
model1_data29	Rp8_Br_cAMPS_pAB_level	0.0
model1_data30	Rp8_Br_cAMPS_pAB_level	0.0
model1_data31	Rp8_Br_cAMPS_pAB_level	10.0
model1_data32	Rp8_Br_cAMPS_pAB_level	10.0
model1_data33	Rp8_Br_cAMPS_pAB_level	10.0
model1_data34	Rp8_Br_cAMPS_pAB_level	10.0
model1_data35	Rp8_Br_cAMPS_pAB_level	10.0
model1_data36	Rp8_Br_cAMPS_pAB_level	10.0
model1_data37	Rp8_Br_cAMPS_pAB_level	0.0
model1_data38	Rp8_Br_cAMPS_pAB_level	0.0
model1_data39	Rp8_Br_cAMPS_pAB_level	0.0
model1_data40	Rp8_Br_cAMPS_pAB_level	0.0
model1_data41	Rp8_Br_cAMPS_pAB_level	0.0
model1_data42	Rp8_Br_cAMPS_pAB_level	0.0
model1_data43	Rp8_Br_cAMPS_pAB_level	0.0
model1_data44	Rp8_Br_cAMPS_pAB_level	0.0
model1_data45	Rp8_Br_cAMPS_pAB_level	0.0
model1_data46	Rp8_Br_cAMPS_pAB_level	0.0
model1_data47	Rp8_Br_cAMPS_pAB_level	0.0
model1_data48	Rp8_Br_cAMPS_pAB_level	0.0
model1_data49	Rp8_Br_cAMPS_pAB_level	0.0
model1_data50	Rp8_Br_cAMPS_pAB_level	0.0
model1_data51	Rp8_Br_cAMPS_pAB_level	0.0
model1_data52	Rp8_Br_cAMPS_pAB_level	0.0
model1_data53	Rp8_Br_cAMPS_pAB_level	0.0
model1_data54	Rp8_Br_cAMPS_pAB_level	0.0
model1_data55	Rp8_Br_cAMPS_pAB_level	0.0
model1_data56	Rp8_Br_cAMPS_pAB_level	0.0
model1_data57	Rp8_Br_cAMPS_pAB_level	0.0
model1_data58	Rp8_Br_cAMPS_pAB_level	0.0
model1_data59	Rp8_Br_cAMPS_pAB_level	0.0
model1_data60	Rp8_Br_cAMPS_pAB_level	0.0
model1_data61	Rp8_Br_cAMPS_pAB_level	0.0
model1_data62	Rp8_Br_cAMPS_pAB_level	0.016
model1_data63	Rp8_Br_cAMPS_pAB_level	0.08
