parameterId	parameterName	lowerBound	upperBound	nominalValue	estimate	priorParameters
beta_typeIDT5_ExpID2	beta_{typeIDT5,ExpID2}	1e-05	100000	0.004185783637797	true	
beta_typeIDT5_ExpID3	beta_{typeIDT5,ExpID3}	1e-05	100000	0.004177196195634	true	
beta_typeIDT5_ExpID4	beta_{typeIDT5,ExpID4}	1e-05	100000	0.004097660547909	true	
beta_typeIDT5_ExpID5	beta_{typeIDT5,ExpID5}	1e-05	100000	0.0047433486867	true	
beta_typeIDT5_ExpID6	beta_{typeIDT5,ExpID6}	1e-05	100000	0.003891156360938	true	
beta_typeIDwt_ExpID4	beta_{typeIDwt,ExpID4}	1e-05	100000	0.006240568160694	true	
init_Bac	init_{Bac}	1e-20	100000	0.013816608995338	true	
kdegi_typeIDT1	kdegi_{typeIDT1}	1e-05	100000	0.003122537258986	true	
kdegi_typeIDT3	kdegi_{typeIDT3}	1e-05	100000	0.003944678241777	true	
kdegi_typeIDT5	kdegi_{typeIDT5}	1e-05	100000	3.84500512404274	true	
kdegi_typeIDwt	kdegi_{typeIDwt}	1e-05	100000	0.010700824999592	true	
kdim_typeIDT1	kdim_{typeIDT1}	1e-05	100000	5.83250831890056e-05	true	
kdim_typeIDT3	kdim_{typeIDT3}	1e-05	100000	0.001677567484834	true	
kdim_typeIDT5	kdim_{typeIDT5}	1e-05	100000	18.1949646811653	true	
kdim_typeIDwt	kdim_{typeIDwt}	1e-05	100000	7.67023154667708e-05	true	
ksyn_typeIDT1	ksyn_{typeIDT1}	1e-05	100000	0.008319481267433	true	
ksyn_typeIDT3	ksyn_{typeIDT3}	1e-05	100000	0.000883074159227	true	
ksyn_typeIDT5	ksyn_{typeIDT5}	1e-05	100000	0.095782898201617	true	
ksyn_typeIDwt	ksyn_{typeIDwt}	1e-05	100000	0.005025909238224	true	
sd_Bacnorm	sd_{Bacnorm}	1e-05	100000	0.037770270062286	true	
sd_IndconcNormRange	sd_{IndconcNormRange}	1e-05	100000	0.020585215692131	true	
tau_typeIDT1_ExpID1	tau_{typeIDT1,ExpID1}	1e-05	100000	0.163686586774761	true	
tau_typeIDT1_ExpID2	tau_{typeIDT1,ExpID2}	1e-05	100000	0.055487869019712	true	
tau_typeIDT1_ExpID3	tau_{typeIDT1,ExpID3}	1e-05	100000	0.003181239500361	true	
tau_typeIDT1_ExpID4	tau_{typeIDT1,ExpID4}	1e-05	100000	2.56941090436867	true	
tau_typeIDT1_ExpID5	tau_{typeIDT1,ExpID5}	1e-05	100000	0.064923120511828	true	
tau_typeIDT1_ExpID6	tau_{typeIDT1,ExpID6}	1e-05	100000	0.29931942792129	true	
tau_typeIDT3_ExpID1	tau_{typeIDT3,ExpID1}	1e-05	100000	0.020024772094431	true	
tau_typeIDT3_ExpID2	tau_{typeIDT3,ExpID2}	1e-05	100000	20.2285763267388	true	
tau_typeIDT3_ExpID3	tau_{typeIDT3,ExpID3}	1e-05	100000	0.012232114649765	true	
tau_typeIDT3_ExpID4	tau_{typeIDT3,ExpID4}	1e-05	100000	36.5402552274508	true	
tau_typeIDT3_ExpID5	tau_{typeIDT3,ExpID5}	1e-05	100000	0.000907004547265	true	
tau_typeIDT3_ExpID6	tau_{typeIDT3,ExpID6}	1e-05	100000	0.027663606412915	true	
tau_typeIDT5_ExpID1	tau_{typeIDT5,ExpID1}	1e-05	100000	223.655024181572	true	
tau_typeIDT5_ExpID2	tau_{typeIDT5,ExpID2}	1e-05	100000	0.107117442362155	true	
tau_typeIDT5_ExpID3	tau_{typeIDT5,ExpID3}	1e-05	100000	0.001493430452605	true	
tau_typeIDT5_ExpID4	tau_{typeIDT5,ExpID4}	1e-05	100000	0.009498406487016	true	
tau_typeIDT5_ExpID5	tau_{typeIDT5,ExpID5}	1e-05	100000	152.048602311963	true	
tau_typeIDT5_ExpID6	tau_{typeIDT5,ExpID6}	1e-05	100000	0.193284981152434	true	
tau_typeIDwt_ExpID4	tau_{typeIDwt,ExpID4}	1e-05	100000	1044.52421452662	true	
