experimentId	observableId	measurement	time	observableParameters	noiseParameters	datasetId
experiment____model1_data3	ERB_B1_P_tot	0.0	3600	EGFR_t	0.1	model1_data3_ERB_B1_P_tot
experiment____model1_data3	ERB_B1_P_tot	0.0	4500	EGFR_t	0.1	model1_data3_ERB_B1_P_tot
experiment____model1_data3	ERB_B1_P_tot	0.0	5400	EGFR_t	0.1	model1_data3_ERB_B1_P_tot
experiment____model1_data3	ERB_B1_P_tot	0.0	9000	EGFR_t	0.1	model1_data3_ERB_B1_P_tot
experiment____model1_data3	ERK_PP	0.0	1800	ERK_t	0.1	model1_data3_ERK_PP
experiment____model1_data3	ERK_PP	9.7	1950	ERK_t	3.4	model1_data3_ERK_PP
experiment____model1_data3	ERK_PP	46.0	2100	ERK_t	6.8	model1_data3_ERK_PP
experiment____model1_data3	ERK_PP	58.0	2250	ERK_t	1.9	model1_data3_ERK_PP
experiment____model1_data3	ERK_PP	54.0	2400	ERK_t	4.0	model1_data3_ERK_PP
experiment____model1_data3	ERK_PP	26.0	2700	ERK_t	4.3	model1_data3_ERK_PP
experiment____model1_data3	ERK_PP	27.0	3600	ERK_t	2.7	model1_data3_ERK_PP
experiment____model1_data3	ERK_PP	24.0	4500	ERK_t	1.2	model1_data3_ERK_PP
experiment____model1_data3	ERK_PP	23.0	5400	ERK_t	0.94	model1_data3_ERK_PP
experiment____model1_data3	ERK_PP	17.0	9000	ERK_t	2.3	model1_data3_ERK_PP
experiment____model1_data3	AKT_PP	0.0	1800	AKT_t	0.1	model1_data3_AKT_PP
experiment____model1_data3	AKT_PP	1.7	1950	AKT_t	0.98	model1_data3_AKT_PP
experiment____model1_data3	AKT_PP	44.0	2100	AKT_t	11.1	model1_data3_AKT_PP
experiment____model1_data3	AKT_PP	43.0	2250	AKT_t	5.6	model1_data3_AKT_PP
experiment____model1_data3	AKT_PP	50.0	2400	AKT_t	3.1	model1_data3_AKT_PP
experiment____model1_data3	AKT_PP	45.0	2700	AKT_t	4.5	model1_data3_AKT_PP
experiment____model1_data3	AKT_PP	35.0	3600	AKT_t	5.1	model1_data3_AKT_PP
experiment____model1_data3	AKT_PP	40.0	4500	AKT_t	14.1	model1_data3_AKT_PP
experiment____model1_data3	AKT_PP	28.0	5400	AKT_t	9.7	model1_data3_AKT_PP
experiment____model1_data3	AKT_PP	28.0	9000	AKT_t	5.6	model1_data3_AKT_PP
experiment____model1_data4	ERB_B1_P_tot	0.0	1800	EGFR_t	0.1	model1_data4_ERB_B1_P_tot
experiment____model1_data4	ERB_B1_P_tot	0.0	1950	EGFR_t	0.1	model1_data4_ERB_B1_P_tot
experiment____model1_data4	ERB_B1_P_tot	0.0	2100	EGFR_t	0.1	model1_data4_ERB_B1_P_tot
experiment____model1_data4	ERB_B1_P_tot	0.0	2250	EGFR_t	0.1	model1_data4_ERB_B1_P_tot
experiment____model1_data4	ERB_B1_P_tot	0.0	2400	EGFR_t	0.1	model1_data4_ERB_B1_P_tot
experiment____model1_data4	ERB_B1_P_tot	0.0	2700	EGFR_t	0.1	model1_data4_ERB_B1_P_tot
experiment____model1_data4	ERB_B1_P_tot	0.0	3600	EGFR_t	0.1	model1_data4_ERB_B1_P_tot
experiment____model1_data4	ERB_B1_P_tot	0.0	4500	EGFR_t	0.1	model1_data4_ERB_B1_P_tot
experiment____model1_data4	ERB_B1_P_tot	0.0	5400	EGFR_t	0.1	model1_data4_ERB_B1_P_tot
experiment____model1_data4	ERB_B1_P_tot	0.0	9000	EGFR_t	0.1	model1_data4_ERB_B1_P_tot
experiment____model1_data4	ERK_PP	0.0	1800	ERK_t	0.1	model1_data4_ERK_PP
experiment____model1_data4	ERK_PP	7.9	1950	ERK_t	4.3	model1_data4_ERK_PP
experiment____model1_data4	ERK_PP	41.0	2100	ERK_t	1.1	model1_data4_ERK_PP
experiment____model1_data4	ERK_PP	37.0	2250	ERK_t	8.2	model1_data4_ERK_PP
experiment____model1_data4	ERK_PP	27.0	2400	ERK_t	4.7	model1_data4_ERK_PP
experiment____model1_data4	ERK_PP	17.0	2700	ERK_t	1.5	model1_data4_ERK_PP
experiment____model1_data4	ERK_PP	15.0	3600	ERK_t	1.04	model1_data4_ERK_PP
experiment____model1_data4	ERK_PP	9.4	4500	ERK_t	1.7	model1_data4_ERK_PP
experiment____model1_data4	ERK_PP	13.0	5400	ERK_t	3.0	model1_data4_ERK_PP
experiment____model1_data4	ERK_PP	11.0	9000	ERK_t	2.2	model1_data4_ERK_PP
experiment____model1_data4	AKT_PP	0.0	1800	AKT_t	0.1	model1_data4_AKT_PP
experiment____model1_data4	AKT_PP	0.0	1950	AKT_t	0.1	model1_data4_AKT_PP
experiment____model1_data4	AKT_PP	27.0	2100	AKT_t	4.6	model1_data4_AKT_PP
experiment____model1_data4	AKT_PP	35.0	2250	AKT_t	7.7	model1_data4_AKT_PP
experiment____model1_data4	AKT_PP	40.0	2400	AKT_t	3.6	model1_data4_AKT_PP
experiment____model1_data4	AKT_PP	46.0	2700	AKT_t	3.6	model1_data4_AKT_PP
experiment____model1_data4	AKT_PP	39.0	3600	AKT_t	1.6	model1_data4_AKT_PP
experiment____model1_data4	AKT_PP	25.0	4500	AKT_t	13.1	model1_data4_AKT_PP
experiment____model1_data4	AKT_PP	23.0	5400	AKT_t	13.1	model1_data4_AKT_PP
experiment____model1_data4	AKT_PP	27.0	9000	AKT_t	12.1	model1_data4_AKT_PP
